K_Nu,K_E,K_Rho,K_incl_top_position_y,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
1,1,1,0.4807,1.9,0.5263157894736842,5.36942885994986e-13,5.355873465390611e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.0,0.5,5.359618198978309e-13,5.337728360772922e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.1,0.4761904761904761,5.370735904443711e-13,5.348870039572043e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.2,0.4545454545454545,5.385588515400931e-13,5.370871737824054e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.3000000000000003,0.4347826086956521,5.38398973733267e-13,5.380218044798078e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.4000000000000004,0.4166666666666666,5.364417169264877e-13,5.371630588815509e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.5000000000000004,0.3999999999999999,5.340223498348907e-13,5.355121745204795e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.6,0.3846153846153846,5.321901339779203e-13,5.341725705312424e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.7,0.3703703703703703,5.31647937403508e-13,5.337915876597633e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.8000000000000003,0.3571428571428571,5.323087896004879e-13,5.343517790453756e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,2.9000000000000004,0.3448275862068965,5.33701363945633e-13,5.354614709956858e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.0000000000000004,0.3333333333333332,5.352796567071941e-13,5.366438433157377e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.1,0.3225806451612903,5.366208298901669e-13,5.375287449548955e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.2,0.3125,5.37500159408315e-13,5.379286852815034e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.3000000000000003,0.303030303030303,5.378767784129268e-13,5.378281607259736e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.4000000000000004,0.2941176470588235,5.378490658654761e-13,5.373438597431825e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.5000000000000004,0.2857142857142857,5.375300394793073e-13,5.365965673121408e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.6,0.2777777777777778,5.370888996344519e-13,5.35767488122043e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.7,0.2702702702702703,5.366537666597687e-13,5.34991413736215e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.8,0.2631578947368421,5.363138158131584e-13,5.343624497918824e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,3.9,0.2564102564102564,5.361181616720933e-13,5.339330574138531e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.0,0.25,5.360817804143205e-13,5.337200102685927e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.1,0.2439024390243902,5.361943049273551e-13,5.337132130380407e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.2,0.238095238095238,5.364290240813308e-13,5.338847692098951e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.3,0.2325581395348837,5.367506947979388e-13,5.341969243266877e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.4,0.2272727272727273,5.37121836148904e-13,5.346085000035594e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.5,0.2222222222222222,5.37506215622899e-13,5.350788058374657e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.6,0.2173913043478261,5.378727746891259e-13,5.355715175053634e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.7,0.2127659574468085,5.381963080564743e-13,5.360558055840948e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.8,0.2083333333333333,5.384581437419436e-13,5.365072004225599e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,4.9,0.2040816326530611,5.387412942232666e-13,5.370341220046532e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.0,0.2,5.388466170189567e-13,5.373517804665723e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.1,0.196078431372549,5.38861135564781e-13,5.376093604328352e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.2,0.1923076923076923,5.387963196679428e-13,5.377949573720977e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.3,0.1886792452830188,5.386574021711598e-13,5.379095504194866e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.4,0.1851851851851851,5.384517240581705e-13,5.37956749414772e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.5,0.1818181818181818,5.381879717572827e-13,5.379420401237634e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.6,0.1785714285714285,5.378755380961666e-13,5.37872133259707e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.7,0.175438596491228,5.375240091199865e-13,5.377544246805503e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.8,0.1724137931034483,5.371432844822163e-13,5.375970642228556e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,5.9,0.1694915254237288,5.367412677707154e-13,5.374066600355075e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.0,0.1666666666666666,5.363266456248732e-13,5.371909300482797e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.1,0.1639344262295081,5.359068160522738e-13,5.369566364036021e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.2,0.1612903225806451,5.354883047721617e-13,5.367099439047574e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.3,0.1587301587301587,5.350767487179027e-13,5.364563608984662e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.4,0.15625,5.346769137844389e-13,5.362007177013924e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.5,0.1538461538461538,5.342927367704919e-13,5.359471729942665e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.6,0.1515151515151515,5.339273833806812e-13,5.356992402025609e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.7,0.1492537313432836,5.335833158964473e-13,5.35459827452988e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.8,0.1470588235294117,5.332623655569841e-13,5.352312859557086e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,6.9,0.144927536231884,5.329658059190373e-13,5.350154628887932e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.0,0.1428571428571428,5.326944246226702e-13,5.348137558297504e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.1,0.1408450704225352,5.324485916274085e-13,5.346271665663201e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.2,0.1388888888888889,5.322283228788038e-13,5.344563528254139e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.3,0.136986301369863,5.320333385562628e-13,5.343016768422828e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.4,0.1351351351351351,5.3186311577737e-13,5.341632502703314e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.5,0.1333333333333333,5.317169355439506e-13,5.340409750130017e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.6,0.131578947368421,5.315939242428693e-13,5.339345799842309e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.7,0.1298701298701298,5.314930898548792e-13,5.338436537718784e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.8,0.1282051282051282,5.314133533123895e-13,5.337676734311823e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,7.9,0.1265822784810126,5.313535753660918e-13,5.337060296020633e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.0,0.125,5.313125793947502e-13,5.336580482603167e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.1,0.1234567901234568,5.312891706353929e-13,5.336230093922144e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.2,0.1219512195121951,5.312821520833836e-13,5.336001628390122e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.3,0.1204819277108433,5.312903376500714e-13,5.335887416951742e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.4,0.119047619047619,5.313125627841724e-13,5.33587973476961e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.5,0.1176470588235294,5.31347692954977e-13,5.335970893428024e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.6,0.1162790697674418,5.313946302663658e-13,5.336153316177418e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.7,0.1149425287356321,5.314540890903969e-13,5.336436732907493e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.8,0.1136363636363636,5.31521559555437e-13,5.336780130848839e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,8.9,0.1123595505617977,5.315978067649514e-13,5.337193274242026e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.0,0.1111111111111111,5.316819171638459e-13,5.337669518782067e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.1,0.1098901098901099,5.317730273977589e-13,5.338202523371522e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.2,0.108695652173913,5.318703244262325e-13,5.33878626296222e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.3,0.1075268817204301,5.319730451069738e-13,5.339415035736051e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.4,0.1063829787234042,5.320804753311108e-13,5.340083465670265e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.5,0.1052631578947368,5.32191948852242e-13,5.340786501405241e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.6,0.1041666666666666,5.323068457684609e-13,5.341519411769654e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.7,0.1030927835051546,5.324245909136536e-13,5.342277779259974e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.8,0.1020408163265305,5.32544652049089e-13,5.343057491416184e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,9.9,0.101010101010101,5.326665379000229e-13,5.343854730387566e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4807,10.0,0.1,5.32745534621538e-13,5.34394748747168e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.1,10.0,5.33151388572886e-13,5.331539250041829e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.2,5.0,5.335183342108282e-13,5.331830475360107e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.3,3.3333333333333326,5.366880717789401e-13,5.363373064554318e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.4,2.5,5.329867051197545e-13,5.332524933902325e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.5,2.0,5.331888098290764e-13,5.332010362009536e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.6,1.6666666666666667,5.366336949911317e-13,5.366250307213316e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.7000000000000001,1.4285714285714284,5.373390438993177e-13,5.373360758441288e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.8,1.25,5.346582404549589e-13,5.333640525728115e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,0.9,1.1111111111111112,5.324453683054362e-13,5.337539144033681e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.0,1.0,5.348560956292036e-13,5.331820590047593e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.1,0.909090909090909,5.35221693268927e-13,5.359552949924697e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.2000000000000002,0.8333333333333331,5.355319987423216e-13,5.365393992926529e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.3000000000000005,0.769230769230769,5.361787619265038e-13,5.346423424837057e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.4,0.7142857142857142,5.377145125816519e-13,5.360825646004869e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.5000000000000002,0.6666666666666665,5.364273785229633e-13,5.369670520460893e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.6,0.625,5.317493875149205e-13,5.337009960187345e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.7000000000000002,0.588235294117647,5.347799549653876e-13,5.363119396847056e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.8000000000000005,0.5555555555555555,5.37908771643148e-13,5.379931486818624e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,1.9,0.5263157894736842,5.36943197146746e-13,5.355876072957846e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.0,0.5,5.35962073313388e-13,5.337730800822935e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.1,0.4761904761904761,5.37073834151895e-13,5.348872343219131e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.2,0.4545454545454545,5.38559079594327e-13,5.370873797910739e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.3000000000000003,0.4347826086956521,5.383991806848059e-13,5.380219868740502e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.4000000000000004,0.4166666666666666,5.36441893852816e-13,5.371632180546035e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.5000000000000004,0.3999999999999999,5.340229994063849e-13,5.355125756549028e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.6,0.3846153846153846,5.321908287099405e-13,5.341729985896849e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.7,0.3703703703703703,5.316485998516723e-13,5.337919947286775e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.8000000000000003,0.3571428571428571,5.323093521975207e-13,5.34352115208252e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,2.9000000000000004,0.3448275862068965,5.337017976119324e-13,5.354617146624761e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.0000000000000004,0.3333333333333332,5.352799689415692e-13,5.366440025408558e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.1,0.3225806451612903,5.366210487575197e-13,5.375288440490006e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.2,0.3125,5.375003175126351e-13,5.379287509193152e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.3000000000000003,0.303030303030303,5.37876902571092e-13,5.378282130303109e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.4000000000000004,0.2941176470588235,5.378491365138177e-13,5.373439131681262e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.5000000000000004,0.2857142857142857,5.375301108134962e-13,5.365966330235181e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.6,0.2777777777777778,5.370889726535449e-13,5.357675607057607e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.7,0.2702702702702703,5.366538381506816e-13,5.349914846207689e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.8,0.2631578947368421,5.363138816977689e-13,5.343625106280217e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,3.9,0.2564102564102564,5.361182188496097e-13,5.339331018944824e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.0,0.25,5.360818275218658e-13,5.337200348136411e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.1,0.2439024390243902,5.361943423634176e-13,5.337132167114647e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.2,0.238095238095238,5.364290536306555e-13,5.338847532240582e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.3,0.2325581395348837,5.367507191057004e-13,5.34196891382425e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.4,0.2272727272727273,5.371218577905144e-13,5.346084532381771e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.5,0.2222222222222222,5.375062379019154e-13,5.350787494687669e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.6,0.2173913043478261,5.378728001416993e-13,5.355714552483815e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.7,0.2127659574468085,5.381963386655371e-13,5.360557407650506e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.8,0.2083333333333333,5.384581808671222e-13,5.365071358133568e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,4.9,0.2040816326530611,5.387419556121672e-13,5.370348668765239e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.0,0.2,5.388472194650125e-13,5.373524683404522e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.1,0.196078431372549,5.388616942031335e-13,5.37609988861266e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.2,0.1923076923076923,5.387968434728321e-13,5.377955355187921e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.3,0.1886792452830188,5.386578987864166e-13,5.379100866426438e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.4,0.1851851851851851,5.384521997416346e-13,5.379572510679433e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.5,0.1818181818181818,5.381884314156501e-13,5.379425134728588e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.6,0.1785714285714285,5.378759853822428e-13,5.37872583479741e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.7,0.175438596491228,5.375244465776142e-13,5.377548559113341e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.8,0.1724137931034483,5.371437126128925e-13,5.37597478669956e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,5.9,0.1694915254237288,5.367416884095159e-13,5.374070610091923e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.0,0.1666666666666666,5.363270589803439e-13,5.371913192363025e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.1,0.1639344262295081,5.35907221877635e-13,5.369570149308047e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.2,0.1612903225806451,5.354887024992559e-13,5.367103124460641e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.3,0.1587301587301587,5.35077137577877e-13,5.364567197926272e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.4,0.15625,5.346772929014574e-13,5.362010670402443e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.5,0.1538461538461538,5.342931052402128e-13,5.359475127035893e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.6,0.1515151515151515,5.339277403338058e-13,5.356995701092909e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.7,0.1492537313432836,5.335836605421675e-13,5.354601473354888e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.8,0.1470588235294117,5.332626972108934e-13,5.35231595584683e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,6.9,0.144927536231884,5.329661240323723e-13,5.350157620616235e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.0,0.1428571428571428,5.32694728785577e-13,5.348140443862396e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.1,0.1408450704225352,5.324488815724783e-13,5.346274444071997e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.2,0.1388888888888889,5.322285984782048e-13,5.344566199147227e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.3,0.136986301369863,5.320335998175041e-13,5.343019332157469e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.4,0.1351351351351351,5.318633628312899e-13,5.341634960327728e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.5,0.1333333333333333,5.317171686345742e-13,5.340412103357349e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.6,0.131578947368421,5.315941437091338e-13,5.339348050983435e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.7,0.1298701298701298,5.314932961218169e-13,5.33843868962529e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.8,0.1282051282051282,5.31413546874349e-13,5.337678790303466e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,7.9,0.1265822784810126,5.313537567770673e-13,5.337062259826984e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,8.0,0.125,5.313127492485181e-13,5.336582358246578e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,8.1,0.1234567901234568,5.312893295627632e-13,5.336231885690234e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,8.2,0.1219512195121951,5.312823007343194e-13,5.336003340722529e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.4816,8.3,0.1204819277108433,5.31290476687283e-13,5.335889054414038e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
