K_Nu,K_E,K_Rho,K_incl,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
1,1,1.2575,1,0.8,1.25,5.361870135659359e-13,5.30123130609226e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,0.9,1.1111111111111112,5.340460594102655e-13,5.26846474479993e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.0,1.0,5.382082183088528e-13,5.247147087829643e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.1,0.909090909090909,5.392034263646634e-13,5.25867747129802e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.2000000000000002,0.8333333333333331,5.354324052710108e-13,5.225688862084486e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.3000000000000005,0.769230769230769,5.285504404104323e-13,5.143083707182772e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.4,0.7142857142857142,5.314792537619028e-13,5.190063001385372e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.5000000000000002,0.6666666666666665,5.280429429519332e-13,5.224099511380089e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.6,0.625,5.092652119420793e-13,5.119789636629764e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.7000000000000002,0.588235294117647,4.965005516253534e-13,5.063254106041595e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.8000000000000005,0.5555555555555555,4.906508667189347e-13,5.06933398818164e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,1.9,0.5263157894736842,4.853492238449029e-13,5.086136207545911e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.0,0.5,4.786428099384106e-13,5.09706725839507e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.1,0.4761904761904761,4.706201362425356e-13,5.097433442897424e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.2,0.4545454545454545,4.618889979743005e-13,5.084226857944161e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.3000000000000003,0.4347826086956521,4.53653714852235e-13,5.062105919679591e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.4000000000000004,0.4166666666666666,4.4759198672792883e-13,5.045361070896973e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.5000000000000004,0.3999999999999999,4.4511838351513874e-13,5.049259547852863e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.6,0.3846153846153846,4.465038796328589e-13,5.080980368678981e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.7,0.3703703703703703,4.5135177388319435e-13,5.139015488796617e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.8000000000000003,0.3571428571428571,4.585918338656911e-13,5.214624399078932e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,2.9000000000000004,0.3448275862068965,4.668915632092627e-13,5.295485194169762e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.0000000000000004,0.3333333333333332,4.749663316515332e-13,5.369192615150939e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.1,0.3225806451612903,4.818128354731782e-13,5.425995213049051e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.2,0.3125,4.868355429625277e-13,5.460323549350779e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.3000000000000003,0.303030303030303,4.898551499404073e-13,5.47096912604715e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.4000000000000004,0.2941176470588235,4.910624503952559e-13,5.460761619267597e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.5000000000000004,0.2857142857142857,4.90719617180848e-13,5.432767177192966e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.6,0.2777777777777778,4.89330830565766e-13,5.39300659650327e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.7,0.2702702702702703,4.87323566243582e-13,5.346425845666e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.8,0.2631578947368421,4.850614821707954e-13,5.297198589441723e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,3.9,0.2564102564102564,4.828240295647419e-13,5.248521912488357e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.0,0.25,4.808074278907984e-13,5.20264138872521e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.1,0.2439024390243902,4.791360905911923e-13,5.16098882995357e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.2,0.238095238095238,4.778779244631113e-13,5.124358416904851e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.3,0.2325581395348837,4.770592587219794e-13,5.09307617493159e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.4,0.2272727272727273,4.766775970673777e-13,5.067143548101222e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.5,0.2222222222222222,4.767116700828129e-13,5.046349961898219e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.6,0.2173913043478261,4.771290354257254e-13,5.030357222361225e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.7,0.2127659574468085,4.778910244245512e-13,5.018756034133326e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.8,0.2083333333333333,4.78957010106685e-13,5.011111139661334e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,4.9,0.2040816326530611,4.80286441832277e-13,5.006985422558076e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.0,0.2,4.819236249750412e-13,5.006751662908332e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.1,0.196078431372549,4.836687828535065e-13,5.00845821603797e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.2,0.1923076923076923,4.855681372709039e-13,5.012492360612055e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.3,0.1886792452830188,4.87591632111417e-13,5.018522410455326e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.4,0.1851851851851851,4.897123580903798e-13,5.026249023185569e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.5,0.1818181818181818,4.919064176572191e-13,5.035403938840342e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.6,0.1785714285714285,4.941527274810855e-13,5.045748028786749e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.7,0.175438596491228,4.96432931216378e-13,5.057070524055991e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.8,0.1724137931034483,4.987306049188168e-13,5.069180602270514e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,5.9,0.1694915254237288,5.010318583221704e-13,5.081913973220088e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.0,0.1666666666666666,5.033245605440376e-13,5.09512471170773e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.1,0.1639344262295081,5.055982738345693e-13,5.108684640563967e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.2,0.1612903225806451,5.0784406711267e-13,5.122481427402537e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.3,0.1587301587301587,5.100543474379427e-13,5.136416865654251e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.4,0.15625,5.122227088916615e-13,5.150405333809549e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.5,0.1538461538461538,5.143437975943692e-13,5.164372420483381e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.6,0.1515151515151515,5.164131914275707e-13,5.178253700546563e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.7,0.1492537313432836,5.184272930379118e-13,5.191993647213718e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.8,0.1470588235294117,5.203832345940727e-13,5.205544664550564e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,6.9,0.144927536231884,5.222787929479839e-13,5.21886622640725e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.0,0.1428571428571428,5.241123140096444e-13,5.231924109004869e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.1,0.1408450704225352,5.258826451955222e-13,5.244689705714378e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.2,0.1388888888888889,5.275890750058889e-13,5.257139413865906e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.3,0.136986301369863,5.292312788755776e-13,5.26925408498459e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.4,0.1351351351351351,5.308092706327447e-13,5.281018531042317e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.5,0.1333333333333333,5.323233588448541e-13,5.292421079895219e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.6,0.131578947368421,5.337745346089937e-13,5.303457223447306e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.7,0.1298701298701298,5.351627571314736e-13,5.314113311483523e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.8,0.1282051282051282,5.364893984126399e-13,5.324389776730927e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,7.9,0.1265822784810126,5.377555914260552e-13,5.334285376776955e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.0,0.125,5.389626035699159e-13,5.343800735493756e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.1,0.1234567901234568,5.401118137484262e-13,5.352938102627829e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.2,0.1219512195121951,5.412046917201522e-13,5.36170113607712e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.3,0.1204819277108433,5.422427797234293e-13,5.370094705935111e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.4,0.119047619047619,5.432276760309606e-13,5.378124717626716e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.5,0.1176470588235294,5.441610203427912e-13,5.385797952783943e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.6,0.1162790697674418,5.450444808287997e-13,5.393121926374809e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.7,0.1149425287356321,5.458797426733542e-13,5.400104758463948e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.8,0.1136363636363636,5.46668497997536e-13,5.406755059522298e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,8.9,0.1123595505617977,5.474124370298546e-13,5.413081828056782e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.0,0.1111111111111111,5.481132404488819e-13,5.419094359668904e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.1,0.1098901098901099,5.48772572693516e-13,5.424802166091088e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.2,0.108695652173913,5.493920762577082e-13,5.430214903789065e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.3,0.1075268817204301,5.499733668419531e-13,5.435342311176028e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.4,0.1063829787234042,5.505180292039523e-13,5.440194153272282e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.5,0.1052631578947368,5.510276137881177e-13,5.444780173779079e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.6,0.1041666666666666,5.51503633860101e-13,5.44911005310771e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.7,0.1030927835051546,5.519475632847234e-13,5.453193372465635e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.8,0.1020408163265305,5.523608347741537e-13,5.457039583164909e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,9.9,0.101010101010101,5.527448385079813e-13,5.460657980175978e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.2575,1,10.0,0.1,5.532077324858099e-13,5.464913289408777e-13,0.25,50000000000.0,2700,4203.777740796211,2427.0522102620494,2502.294445801098
1,1,1.259,1,0.1,10.0,5.331323405562725e-13,5.331373081941783e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,0.2,5.0,5.334732672615255e-13,5.331448544627572e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,0.3,3.3333333333333326,5.366599867847055e-13,5.36306764060861e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,0.4,2.5,5.329274174966356e-13,5.331669560652241e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,0.5,2.0,5.329269624790769e-13,5.329526245384543e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,0.6,1.6666666666666667,5.370903860207548e-13,5.358701624783202e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,0.7000000000000001,1.4285714285714284,5.377072092743703e-13,5.354846124477291e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,0.8,1.25,5.361929873048952e-13,5.301068052239447e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,0.9,1.1111111111111112,5.340515029419972e-13,5.26810094174347e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.0,1.0,5.382281635991194e-13,5.246739892496009e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.1,0.909090909090909,5.392240531734828e-13,5.258086685865334e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.2000000000000002,0.8333333333333331,5.354545978858515e-13,5.225014310362376e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.3000000000000005,0.769230769230769,5.285223032470364e-13,5.141919671679225e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.4,0.7142857142857142,5.31461743491792e-13,5.188975591498507e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.5000000000000002,0.6666666666666665,5.280443538927807e-13,5.223329590460649e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.6,0.625,5.091965915130744e-13,5.11863541125153e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.7000000000000002,0.588235294117647,4.96332161124422e-13,5.061458847938795e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.8000000000000005,0.5555555555555555,4.904248996407619e-13,5.067352183463072e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,1.9,0.5263157894736842,4.851044289099653e-13,5.084442376989664e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.0,0.5,4.783716093399e-13,5.095668903785792e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.1,0.4761904761904761,4.70292766909339e-13,5.096037925518356e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.2,0.4545454545454545,4.614903335407851e-13,5.082604658793674e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.3000000000000003,0.4347826086956521,4.5319389494348393e-13,5.06024185678784e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.4000000000000004,0.4166666666666666,4.4709580815166423e-13,5.043396361361967e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.5000000000000004,0.3999999999999999,4.446119784092028e-13,5.047380342734918e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.6,0.3846153846153846,4.4600806072551854e-13,5.079345247436353e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.7,0.3703703703703703,4.5088078104471546e-13,5.137734687982949e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.8000000000000003,0.3571428571428571,4.581542420459761e-13,5.213757138744875e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,2.9000000000000004,0.3448275862068965,4.66491136909679e-13,5.295041233405119e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.0000000000000004,0.3333333333333332,4.746025972326013e-13,5.369135184185103e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.1,0.3225806451612903,4.814817335419983e-13,5.426248240750469e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.2,0.3125,4.865304402364807e-13,5.460784625028809e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.3000000000000003,0.303030303030303,4.895681399108679e-13,5.471525931309374e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.4000000000000004,0.2941176470588235,4.907853590715775e-13,5.461304491982235e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.5000000000000004,0.2857142857142857,4.904457707703105e-13,5.433208647076382e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.6,0.2777777777777778,4.890548705229579e-13,5.393279440661478e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.7,0.2702702702702703,4.870417939788853e-13,5.346485599994463e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.8,0.2631578947368421,4.847717291599209e-13,5.29702096958294e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,3.9,0.2564102564102564,4.82525395616623e-13,5.248098856591705e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.0,0.25,4.804999869759469e-13,5.201976939396211e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.1,0.2439024390243902,4.788206196048768e-13,5.160095492569477e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.2,0.238095238095238,4.775556782025606e-13,5.123254233568105e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.3,0.2325581395348837,4.767317944831587e-13,5.091782511606526e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.4,0.2272727272727273,4.763466431103552e-13,5.065683488796313e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.5,0.2222222222222222,4.763790293224027e-13,5.044747176860315e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.6,0.2173913043478261,4.767965158900526e-13,5.028635187885966e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.7,0.2127659574468085,4.775603898004785e-13,5.016937504346038e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.8,0.2083333333333333,4.786299445685852e-13,5.009217798082017e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,4.9,0.2040816326530611,4.799645257498864e-13,5.005037657910045e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.0,0.2,4.816081976402929e-13,5.004767253218868e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.1,0.196078431372549,4.833613530970426e-13,5.006456412025934e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.2,0.1923076923076923,4.852698914910356e-13,5.010489004480648e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.3,0.1886792452830188,4.873036188956967e-13,5.016531825948225e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.4,0.1851851851851851,4.894354888826526e-13,5.024284044188684e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.5,0.1818181818181818,4.916414696308785e-13,5.033475955749508e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.6,0.1785714285714285,4.939003481346152e-13,5.043867047958841e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.7,0.175438596491228,4.961936441229434e-13,5.055245235050483e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.8,0.1724137931034483,4.985048171184936e-13,5.067418458240077e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,5.9,0.1694915254237288,5.00819867441868e-13,5.080221265979292e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.0,0.1666666666666666,5.031265630003044e-13,5.093506655347258e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.1,0.1639344262295081,5.054143731276211e-13,5.107145454328699e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.2,0.1612903225806451,5.076742821936372e-13,5.121024418054305e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.3,0.1587301587301587,5.098986210080427e-13,5.135044508290472e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.4,0.15625,5.120809155180553e-13,5.149119350301624e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.5,0.1538461538461538,5.142157515520579e-13,5.16317385489898e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.6,0.1515151515151515,5.16298654197721e-13,5.177142991070173e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.7,0.1492537313432836,5.183259804109122e-13,5.190970694218622e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.8,0.1470588235294117,5.202948233414833e-13,5.204608894589226e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,6.9,0.144927536231884,5.222029270413989e-13,5.21801665199603e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,7.0,0.1428571428571428,5.240486103733544e-13,5.231159384134765e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
1,1,1.259,1,7.1,0.1408450704225352,5.258306989932283e-13,5.24400817712795e-13,0.25,50000000000.0,2700,4201.272758306939,2425.6059579475527,2502.294445801098
