K_E,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
1.56227,7.7,0.1298701298701298,5.124948585126499e-13,5.110523356599904e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,7.8,0.1282051282051282,5.135660771517345e-13,5.118406431910987e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,7.9,0.1265822784810126,5.145831147306087e-13,5.125890275260625e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.0,0.125,5.155492106785475e-13,5.132998828934298e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.1,0.1234567901234568,5.16467424160887e-13,5.139754780856409e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.2,0.1219512195121951,5.173406377623249e-13,5.146179568096418e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.3,0.1204819277108433,5.181715626863175e-13,5.152293396403279e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.4,0.119047619047619,5.18962744929849e-13,5.158115271263659e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.5,0.1176470588235294,5.19716572204237e-13,5.163663037682945e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.6,0.1162790697674418,5.204352813160582e-13,5.168953426250184e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.7,0.1149425287356321,5.211209657962579e-13,5.174002103096415e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.8,0.1136363636363636,5.217773424598684e-13,5.178839671325902e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,8.9,0.1123595505617977,5.224027662938157e-13,5.183448351796196e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.0,0.1111111111111111,5.230006631988712e-13,5.187856460822252e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.1,0.1098901098901099,5.235726301200207e-13,5.192075938608506e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.2,0.108695652173913,5.241201581862142e-13,5.196117926025409e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.3,0.1075268817204301,5.246446395565719e-13,5.19999281503318e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.4,0.1063829787234042,5.251473739083922e-13,5.203710297076906e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.5,0.1052631578947368,5.256295746554959e-13,5.207279409389623e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.6,0.1041666666666666,5.260923747386289e-13,5.210708578875034e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.7,0.1030927835051546,5.265368321820722e-13,5.214005663873849e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.8,0.1020408163265305,5.269639352834938e-13,5.21717799353805e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,9.9,0.101010101010101,5.273746074181265e-13,5.220232404511454e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.56227,10.0,0.1,5.277325388383382e-13,5.222548709417904e-13,0.25,50000000000.0,2700,5892.122801767722,3401.8186856989264,2502.294445801098
1.85413,0.1,10.0,5.331204161454913e-13,5.331297860342458e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,0.2,5.0,5.32778650385522e-13,5.331412241937419e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,0.3,3.3333333333333326,5.37682418864127e-13,5.364615844539253e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,0.4,2.5,5.59405724783858e-13,5.32615844293275e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,0.5,2.0,5.977968978348231e-13,5.418769298983921e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,0.6,1.6666666666666667,6.425157473856191e-13,5.578515394200086e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,0.7000000000000001,1.4285714285714284,6.904787392886285e-13,5.704595488628567e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,0.8,1.25,7.490183064129755e-13,5.861264268298925e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,0.9,1.1111111111111112,7.73918774763638e-13,5.893687296026042e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.0,1.0,8.179328593841607e-13,6.162674923601612e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.1,0.909090909090909,7.778009414601259e-13,5.94140459653894e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.2000000000000002,0.8333333333333331,6.871952747028799e-13,5.316359620957504e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.3000000000000005,0.769230769230769,6.832616022846682e-13,5.488783547107165e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.4,0.7142857142857142,6.440164965365217e-13,5.551504531969475e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.5000000000000002,0.6666666666666665,5.495910817322456e-13,5.113386436915027e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.6,0.625,4.966169107914905e-13,4.928453626386812e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.7000000000000002,0.588235294117647,4.697156400913603e-13,4.916849574134054e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.8000000000000005,0.5555555555555555,4.31702178989348e-13,4.726634414860172e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,1.9,0.5263157894736842,3.874482943867621e-13,4.398221343041439e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.0,0.5,3.546099599450928e-13,4.1343384477604645e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.1,0.4761904761904761,3.3813917547952e-13,4.01375899672156e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.2,0.4545454545454545,3.35299171674407e-13,4.022873900063214e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.3000000000000003,0.4347826086956521,3.4200254241035213e-13,4.124362401020512e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.4000000000000004,0.4166666666666666,3.5469040316006653e-13,4.2818871321127595e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.5000000000000004,0.3999999999999999,3.707197115295676e-13,4.4666450153695314e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.6,0.3846153846153846,3.8697679279463143e-13,4.645975573200422e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.7,0.3703703703703703,4.017117608751525e-13,4.800451677596093e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.8000000000000003,0.3571428571428571,4.1341350560518854e-13,4.914209745471432e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,2.9000000000000004,0.3448275862068965,4.2127533544044274e-13,4.97951777840334e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.0000000000000004,0.3333333333333332,4.2523029284200854e-13,4.997058402538931e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.1,0.3225806451612903,4.258092286052222e-13,4.974164601135321e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.2,0.3125,4.2388483611999326e-13,4.921791287152358e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.3000000000000003,0.303030303030303,4.204116814256553e-13,4.851522295313868e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.4000000000000004,0.2941176470588235,4.1623498503574523e-13,4.773440358051465e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.5000000000000004,0.2857142857142857,4.1203237198915705e-13,4.695437859097747e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.6,0.2777777777777778,4.082583690746342e-13,4.622829500832572e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.7,0.2702702702702703,4.0519487619905813e-13,4.558845503856611e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.8,0.2631578947368421,4.0298666285846746e-13,4.5051162134628694e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,3.9,0.2564102564102564,4.0168079830067943e-13,4.4621495573349564e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.0,0.25,4.012598252877989e-13,4.4297228367662594e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.1,0.2439024390243902,4.0166654358402606e-13,4.4071716798502514e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.2,0.238095238095238,4.028214804788614e-13,4.3935909276895485e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.3,0.2325581395348837,4.0463467264158164e-13,4.387968047410805e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.4,0.2272727272727273,4.070136092875572e-13,4.3892705810889253e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.5,0.2222222222222222,4.098669512596169e-13,4.396489429591656e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.6,0.2173913043478261,4.1310904670508774e-13,4.408682278807176e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.7,0.2127659574468085,4.166605038749553e-13,4.424981123387475e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.8,0.2083333333333333,4.204492612049186e-13,4.44460142036611e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,4.9,0.2040816326530611,4.244108648228437e-13,4.466843467273953e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.0,0.2,4.2857479528650293e-13,4.4922375958349523e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.1,0.196078431372549,4.3272069590912804e-13,4.517969375788984e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.2,0.1923076923076923,4.3688860204441033e-13,4.5446855505845764e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.3,0.1886792452830188,4.4104236003394317e-13,4.571991400752595e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.4,0.1851851851851851,4.451516174994779e-13,4.599552764712951e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.5,0.1818181818181818,4.4919128329334267e-13,4.627089979893587e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.6,0.1785714285714285,4.531409888404204e-13,4.654371994908089e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.7,0.175438596491228,4.569845634742279e-13,4.681210756578476e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.8,0.1724137931034483,4.607095327102515e-13,4.707455937752688e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,5.9,0.1694915254237288,4.643071842321493e-13,4.732994637682143e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.0,0.1666666666666666,4.677700104205053e-13,4.757728830244691e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.1,0.1639344262295081,4.710944305569487e-13,4.781597949635123e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.2,0.1612903225806451,4.742783730927517e-13,4.804557712604392e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.3,0.1587301587301587,4.773214505698371e-13,4.826581148453845e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.4,0.15625,4.802246654415269e-13,4.847655691874979e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.5,0.1538461538461538,4.829901502345251e-13,4.86778062726504e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.6,0.1515151515151515,4.856209399969545e-13,4.886964858808556e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.7,0.1492537313432836,4.881207748008728e-13,4.905224979415592e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.8,0.1470588235294117,4.904939297940325e-13,4.922583610862171e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,6.9,0.144927536231884,4.927450701785324e-13,4.939067987547808e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.0,0.1428571428571428,4.948791286731477e-13,4.954708757632965e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.1,0.1408450704225352,4.969012028595755e-13,4.969538976233482e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.2,0.1388888888888889,4.988164702173484e-13,4.98359326754256e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.3,0.136986301369863,5.006301184125814e-13,4.996907133177136e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.4,0.1351351351351351,5.023472890830879e-13,5.009516388512441e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.5,0.1333333333333333,5.039730329732796e-13,5.021456707374121e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.6,0.131578947368421,5.055122750180444e-13,5.032763260796917e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.7,0.1298701298701298,5.069697876997576e-13,5.04347043448064e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.8,0.1282051282051282,5.083501714453029e-13,5.053611613130934e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,7.9,0.1265822784810126,5.096578408742197e-13,5.06321902047893e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.0,0.125,5.108970159083644e-13,5.072323605850706e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.1,0.1234567901234568,5.120717169000887e-13,5.080954969000046e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.2,0.1219512195121951,5.131857629194584e-13,5.089141315918768e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.3,0.1204819277108433,5.142427727210522e-13,5.096909440306966e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.4,0.119047619047619,5.152461677017565e-13,5.104284725021249e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.5,0.1176470588235294,5.161991764834039e-13,5.111291159563834e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.6,0.1162790697674418,5.171048407066258e-13,5.117951370137064e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.7,0.1149425287356321,5.179660217043053e-13,5.124286658912312e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.8,0.1136363636363636,5.187871245259105e-13,5.130332648443733e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,8.9,0.1123595505617977,5.195672789538889e-13,5.136077346761127e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.0,0.1111111111111111,5.203105269981277e-13,5.141553570536465e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.1,0.1098901098901099,5.210190850758692e-13,5.146777830233966e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.2,0.108695652173913,5.216950283023056e-13,5.151765577846699e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.3,0.1075268817204301,5.223402984170006e-13,5.156531264123754e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.4,0.1063829787234042,5.229567114848165e-13,5.161088394980668e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.5,0.1052631578947368,5.235459654237147e-13,5.165449586718343e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.6,0.1041666666666666,5.241096471723054e-13,5.169626619509729e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.7,0.1030927835051546,5.246492396598886e-13,5.173630489145041e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.8,0.1020408163265305,5.251661284279252e-13,5.177471456662198e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,9.9,0.101010101010101,5.256616078622117e-13,5.181159095343644e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.85413,10.0,0.1,5.261060565081439e-13,5.184119776884365e-13,0.25,50000000000.0,2700,6418.9476465296775,3705.981151638024,2502.294445801098
1.58658,0.1,10.0,5.331215809319544e-13,5.331251755238463e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,0.2,5.0,5.329441118365527e-13,5.331407556842977e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,0.3,3.3333333333333326,5.370178571547894e-13,5.363560921693899e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,0.4,2.5,5.525912153991034e-13,5.342301643129697e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,0.5,2.0,5.839125131782557e-13,5.434544125286605e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,0.6,1.6666666666666667,6.185058700049297e-13,5.566207698800647e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,0.7000000000000001,1.4285714285714284,6.542126945767477e-13,5.657392365786259e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,0.8,1.25,6.953242096172287e-13,5.751819304765623e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,0.9,1.1111111111111112,7.176277405712918e-13,5.805278131425187e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.0,1.0,7.408800346376066e-13,5.928311029145985e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.1,0.909090909090909,7.188177113303197e-13,5.844858058407273e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.2000000000000002,0.8333333333333331,6.497779251561863e-13,5.335976541037248e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.3000000000000005,0.769230769230769,6.514567749982487e-13,5.455784386522489e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.4,0.7142857142857142,6.449132790046971e-13,5.64732012165241e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.5000000000000002,0.6666666666666665,5.7326875663821e-13,5.300190029764094e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.6,0.625,5.187183968420446e-13,5.032603795636635e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.7000000000000002,0.588235294117647,4.948255627887225e-13,4.999106216735926e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.8000000000000005,0.5555555555555555,4.710831840505044e-13,4.930707741723191e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,1.9,0.5263157894736842,4.393816336638365e-13,4.741681877927782e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.0,0.5,4.103034921026453e-13,4.5389967073037154e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.1,0.4761904761904761,3.912147674509138e-13,4.409177724593616e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.2,0.4545454545454545,3.828147258813561e-13,4.3698652622837124e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.3000000000000003,0.4347826086956521,3.8307061430386483e-13,4.406519205935545e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.4000000000000004,0.4166666666666666,3.8957097701205977e-13,4.4976209369645605e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.5000000000000004,0.3999999999999999,4.003419410005153e-13,4.623942892589619e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.6,0.3846153846153846,4.1274957003421763e-13,4.760339747177745e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.7,0.3703703703703703,4.2514631122389397e-13,4.889614143563522e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.8000000000000003,0.3571428571428571,4.359151753777226e-13,4.995365523373869e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,2.9000000000000004,0.3448275862068965,4.4394201827307033e-13,5.066563134194256e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.0000000000000004,0.3333333333333332,4.487489494893929e-13,5.099072925563991e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.1,0.3225806451612903,4.5046713307517706e-13,5.095347468978246e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.2,0.3125,4.496640352948277e-13,5.062481514725682e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.3000000000000003,0.303030303030303,4.471122638633557e-13,5.009639365088214e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.4000000000000004,0.2941176470588235,4.4358607115890825e-13,4.945836067010968e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.5000000000000004,0.2857142857142857,4.397515791559714e-13,4.878650960325737e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.6,0.2777777777777778,4.36101717158269e-13,4.813747184232814e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.7,0.2702702702702703,4.3296482220602347e-13,4.754850336317287e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.8,0.2631578947368421,4.305306136920602e-13,4.704109228112152e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,3.9,0.2564102564102564,4.288837050038867e-13,4.662489266187761e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.0,0.25,4.28035391573053e-13,4.630136608048826e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.1,0.2439024390243902,4.279492934539989e-13,4.606668829227766e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.2,0.238095238095238,4.285604816269741e-13,4.59138960386195e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.3,0.2325581395348837,4.297889822081439e-13,4.583438824294642e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.4,0.2272727272727273,4.315491746279406e-13,4.581895223522317e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.5,0.2222222222222222,4.33754759889292e-13,4.585833222459818e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.6,0.2173913043478261,4.3632395590196413e-13,4.594374476660535e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.7,0.2127659574468085,4.3918073436577083e-13,4.606703281682446e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.8,0.2083333333333333,4.422562189864485e-13,4.622080195597788e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,4.9,0.2040816326530611,4.454891610835002e-13,4.639846460167989e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,5.0,0.2,4.489137266588541e-13,4.660560814431326e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,5.1,0.196078431372549,4.523086490306944e-13,4.681451183352569e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
1.58658,5.2,0.1923076923076923,4.557207265845514e-13,4.703208388877133e-13,0.25,50000000000.0,2700,5937.788589477848,3428.183840526124,2502.294445801098
